num,CVE_ESTADO,DES_ESTADO,CVE_DIAGNO,DES_DIAGNO,CVE_CIE10,ACUMULADO,MENORES_1,DE01_A_04,DE05_A_09,DE10_A_14,DE15_A_19,DE20_A_24,DE25_A_44,DE45_A_49,DE50_A_59,DE60_A_64,DE65_Y_MAS,SE_IGNORAN,SSA,IMSS_ORD,ISSSTE,OTRAS,IMSS_SOL,D_IF,PEMEX,SEDENA,SEDEMAR,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE,PERIODO,MENORES_1F,DE01_A_04F,DE05_A_09F,DE10_A_14F,DE15_A_19F,DE20_A_24F,DE25_A_44F,DE45_A_49F,DE50_A_59F,DE60_A_64F,DE65_Y_MAF,SE_IGNORAF,TOTALM,TOTALF,SSAM,IMSS_ORDM,ISSSTEM,OTRASM,IMSS_SOLM,D_IFM,PEMEXM,SEDENAM,SEDEMARM,SSAF,IMSS_ORDF,ISSSTEF,OTRASF,IMSS_SOLF,D_IFF,PEMEXF,SEDENAF,SEDEMARF,ENEROM,FEBREROM,MARZOM,ABRILM,MAYOM,JUNIOM,JULIOM,AGOSTOM,SEPTIEMBRM,OCTUBREM,NOVIEMBREM,DICIEMBREM,ENEROF,FEBREROF,MARZOF,ABRILF,MAYOF,JUNIOF,JULIOF,AGOSTOF,SEPTIEMBRF,OCTUBREF,NOVIEMBREF,DICIEMBREF
10137,7,Chiapas,188,Fiebre por virus Mayaro,A92.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10138,7,Chiapas,189,Dengue con signos de alarma,S/C,747,24,90,111,54,26,20,28,2,2,3,2,0,511,156,65,0,5,0,0,0,10,10,15,29,35,73,113,95,101,103,74,44,55,2017,14,104,114,37,34,26,40,4,4,2,6,0,362,385,241,77,35,0,0,0,0,0,9,270,79,30,0,5,0,0,0,1,4,5,17,21,35,51,43,48,46,42,24,26,6,10,12,14,38,62,52,53,57,32,20,29
10139,7,Chiapas,19,Tuberculosis respiratoria,A15-A16,1217,3,7,2,7,42,72,266,59,121,49,123,0,820,155,35,2,201,0,0,4,0,111,96,111,106,129,93,106,108,94,99,94,70,2017,4,2,3,4,23,51,151,44,82,41,61,0,751,466,517,89,24,2,116,0,0,3,0,303,66,11,0,85,0,0,1,0,65,61,75,74,77,56,63,61,54,56,62,47,46,35,36,32,52,37,43,47,40,43,32,23
10140,7,Chiapas,20,Candidiasis urogenital#,B37.3-B37.4,11086,0,0,0,4,29,72,179,94,83,35,16,7,2290,425,32,1214,7118,0,4,0,3,713,845,1065,739,966,1035,947,1149,877,1145,1001,604,2017,0,0,0,130,822,2146,5471,1086,663,140,109,0,519,10567,80,21,8,282,126,0,0,0,2,2210,404,24,932,6992,0,4,0,1,42,47,47,51,32,38,45,60,42,37,44,34,671,798,1018,688,934,997,902,1089,835,1108,957,570
10141,7,Chiapas,21,Chancro blando#,A57,24,0,0,0,1,0,2,3,0,0,0,1,0,6,11,0,0,7,0,0,0,0,2,3,0,0,1,6,2,2,2,1,2,3,2017,0,0,0,1,4,3,3,2,2,1,1,0,7,17,3,4,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,0,1,2,0,0,0,5,1,1,2,1,1,3
10142,7,Chiapas,22,Herpes genital#,A60.0,336,0,0,0,4,13,30,86,20,17,9,6,0,75,166,4,69,21,0,0,0,1,16,36,34,32,22,22,11,41,17,44,39,22,2017,0,0,0,4,14,23,82,11,12,3,2,0,185,151,29,103,3,42,7,0,0,0,1,46,63,1,27,14,0,0,0,0,8,18,24,9,13,9,6,22,12,22,25,17,8,18,10,23,9,13,5,19,5,22,14,5
10143,7,Chiapas,23,Infección gonocócica del tracto genitourinario#,A54.0-A54.2,270,0,0,0,1,6,21,30,9,3,1,3,0,164,14,0,58,34,0,0,0,0,16,21,28,11,19,21,16,46,29,22,30,11,2017,0,0,0,2,18,36,98,20,8,6,8,0,74,196,40,9,0,16,9,0,0,0,0,124,5,0,42,25,0,0,0,0,7,8,11,5,3,5,5,13,5,4,5,3,9,13,17,6,16,16,11,33,24,18,25,8
10144,7,Chiapas,24,Linfogranuloma venéreo por clamidias#,A55,68,0,0,0,3,2,3,6,4,3,1,1,0,4,58,0,2,4,0,0,0,0,30,15,9,3,6,4,0,0,1,0,0,0,2017,0,0,0,1,4,9,11,6,10,3,1,0,23,45,0,23,0,0,0,0,0,0,0,4,35,0,2,4,0,0,0,0,11,6,4,0,1,1,0,0,0,0,0,0,19,9,5,3,5,3,0,0,1,0,0,0
10145,7,Chiapas,25,Sífilis adquiridaº,A51-A53,127,0,0,0,0,4,10,46,5,7,2,0,0,94,29,0,1,1,0,0,0,2,11,7,11,4,18,10,16,6,16,6,16,6,2017,0,0,0,0,8,9,30,0,3,2,1,0,74,53,64,7,0,1,0,0,0,0,2,30,22,0,0,1,0,0,0,0,3,2,1,3,13,6,12,4,11,2,13,4,8,5,10,1,5,4,4,2,5,4,3,2
10146,7,Chiapas,26,Tricomoniasis urogenital#,A59.0,3296,0,0,0,9,10,16,35,13,10,6,19,0,615,265,4,184,2228,0,0,0,0,240,316,333,193,292,298,251,303,277,302,286,205,2017,0,0,0,32,223,580,1643,415,216,35,34,0,118,3178,25,66,2,6,19,0,0,0,0,590,199,2,178,2209,0,0,0,0,35,26,8,6,14,4,1,11,2,7,1,3,205,290,325,187,278,294,250,292,275,295,285,202
10147,7,Chiapas,27,Dengue no grave,A90,880,10,39,64,52,42,39,110,13,10,0,12,0,627,152,19,18,54,0,0,0,10,32,29,29,54,135,115,73,129,146,82,40,16,2017,4,71,62,65,69,54,120,13,8,8,15,0,391,489,269,77,6,12,25,0,0,0,2,358,75,13,6,29,0,0,0,8,17,17,17,23,52,48,19,44,79,44,25,6,15,12,12,31,83,67,54,85,67,38,15,10
10148,7,Chiapas,28,Paludismo por Plasmodium vivax,B51,464,4,16,35,36,34,20,59,10,12,1,4,0,451,3,1,0,9,0,0,0,0,24,35,27,36,86,62,34,28,46,44,36,6,2017,0,16,29,33,29,30,62,4,22,3,5,0,231,233,223,2,0,0,6,0,0,0,0,228,1,1,0,3,0,0,0,0,15,16,15,16,44,31,15,15,23,18,20,3,9,19,12,20,42,31,19,13,23,26,16,3
10149,7,Chiapas,29,Brucelosis,A23,37,0,0,0,2,0,1,3,1,1,1,2,0,24,0,2,4,5,0,0,0,2,0,2,2,1,0,2,1,2,5,8,11,3,2017,0,0,1,1,3,4,8,3,4,2,0,0,11,26,7,0,0,0,2,0,0,0,2,17,0,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0,3,4,3,0,0,2,1,1,0,2,1,2,2,4,8,3
10150,7,Chiapas,30,Cisticercosis,B69,7,0,0,0,0,1,0,1,0,3,0,0,0,3,1,0,2,1,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,2017,0,0,0,0,0,2,0,0,0,0,0,0,5,2,3,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
10151,7,Chiapas,31,Rabia humana,A82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10152,7,Chiapas,32,Rubéola,B06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10153,7,Chiapas,33,Varicela,B01,1511,45,194,209,104,49,48,98,7,5,2,6,1,501,452,196,191,113,0,42,7,9,61,100,285,176,210,82,53,120,83,107,121,113,2017,34,175,198,109,54,53,97,10,6,3,3,1,768,743,239,231,105,112,47,0,24,4,6,262,221,91,79,66,0,18,3,3,33,49,145,87,104,48,25,53,42,64,63,55,28,51,140,89,106,34,28,67,41,43,58,58
10154,7,Chiapas,34,Escarlatina,A38,36,2,2,5,1,1,0,1,0,0,0,0,0,26,0,3,7,0,0,0,0,0,1,0,3,1,2,4,7,2,3,4,7,2,2017,1,8,12,1,0,1,1,0,0,0,0,0,12,24,6,0,3,3,0,0,0,0,0,20,0,0,4,0,0,0,0,0,0,0,0,1,1,1,2,0,1,2,3,1,1,0,3,0,1,3,5,2,2,2,4,1
10155,7,Chiapas,35,Erisipela,A46,177,0,3,2,0,2,4,35,8,21,8,18,0,31,94,7,23,14,0,8,0,0,12,5,21,9,13,4,10,18,14,30,26,15,2017,1,4,0,1,5,2,22,6,5,5,25,0,101,76,19,60,4,10,4,0,4,0,0,12,34,3,13,10,0,4,0,0,4,2,14,5,8,3,4,9,8,17,19,8,8,3,7,4,5,1,6,9,6,13,7,7
10156,7,Chiapas,36,Conjuntivitis epidémica aguda hemorrágica,B30.3,32,1,1,0,1,2,1,5,0,1,0,1,0,12,15,0,4,1,0,0,0,0,3,0,1,1,2,0,0,2,1,8,12,2,2017,0,3,0,2,0,2,9,1,1,0,1,0,13,19,5,8,0,0,0,0,0,0,0,7,7,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,5,5,1,1,0,1,1,2,0,0,2,1,3,7,1
10157,7,Chiapas,37,Hepatitis vírica A,B15,360,2,26,51,48,23,22,24,1,0,0,0,0,170,119,22,29,4,0,0,0,16,29,42,51,29,37,35,19,27,34,24,25,8,2017,2,25,47,28,20,13,25,2,0,0,1,0,197,163,90,73,9,14,3,0,0,0,8,80,46,13,15,1,0,0,0,8,14,24,32,17,17,19,10,14,13,15,16,6,15,18,19,12,20,16,9,13,21,9,9,2
10158,7,Chiapas,38,Hepatitis vírica B,B16,11,1,0,0,0,0,0,5,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,4,2,0,2017,0,0,0,0,1,0,1,0,2,0,1,0,6,5,1,4,0,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,1,2,0
10159,7,Chiapas,39,"Hepatitis víricas, otras","B17-B19 excepto B17.1, B18.2",58,0,6,4,7,5,0,6,1,2,1,1,0,31,13,3,4,7,0,0,0,0,2,3,5,2,12,7,6,8,3,1,9,0,2017,0,1,3,3,1,4,4,1,1,3,4,0,33,25,15,9,0,4,5,0,0,0,0,16,4,3,0,2,0,0,0,0,2,2,3,1,6,3,4,4,2,0,6,0,0,1,2,1,6,4,2,4,1,1,3,0
10160,7,Chiapas,40,Meningitis meningocócica,A39.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10161,7,Chiapas,41,Síndrome Meníngeo,"G00-G03 excepto G00.0, G00.1",20,2,2,2,0,0,0,1,1,1,0,1,0,13,0,0,5,2,0,0,0,0,3,1,0,0,3,1,0,2,1,6,3,0,2017,2,1,0,1,4,1,1,0,0,0,0,0,10,10,7,0,0,1,2,0,0,0,0,6,0,0,4,0,0,0,0,0,3,0,0,0,3,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,5,2,0
10162,7,Chiapas,42,Parotiditis infecciosa,B26,49,0,7,5,2,4,1,3,0,2,0,1,0,20,6,8,5,7,0,3,0,0,2,3,7,6,3,13,2,4,1,3,4,1,2017,0,1,2,3,2,1,8,4,3,0,0,0,25,24,13,2,2,1,5,0,2,0,0,7,4,6,4,2,0,1,0,0,1,1,5,5,3,5,1,1,0,1,1,1,1,2,2,1,0,8,1,3,1,2,3,0
10163,7,Chiapas,43,Escabiosis,B86,5910,172,449,464,342,205,173,328,116,136,73,140,1,2809,531,64,1267,1178,0,54,0,7,485,492,442,348,538,391,422,595,528,583,661,425,2017,172,501,528,329,229,306,643,164,233,79,124,3,2599,3311,1214,246,26,599,486,0,26,0,2,1595,285,38,668,692,0,28,0,5,233,200,192,172,228,161,179,262,232,276,275,189,252,292,250,176,310,230,243,333,296,307,386,236
10164,7,Chiapas,44,Meningitis tuberculosa,A17.0,7,1,0,1,1,1,0,0,1,0,0,1,0,6,0,1,0,0,0,0,0,0,1,2,0,1,1,0,0,1,0,0,1,0,2017,0,0,1,0,0,0,0,0,0,0,0,0,6,1,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
10165,7,Chiapas,45,Tuberculosis otras formas,"A17.1, A17.8, A17.9, A18-A19",141,2,2,3,1,4,9,30,4,8,7,14,0,111,20,4,0,6,0,0,0,0,10,20,10,8,4,17,14,11,9,17,12,9,2017,1,1,3,0,1,6,24,5,4,3,9,0,84,57,71,9,1,0,3,0,0,0,0,40,11,3,0,3,0,0,0,0,7,12,3,6,3,6,9,9,4,9,11,5,3,8,7,2,1,11,5,2,5,8,1,4
10166,7,Chiapas,46,Fiebre reumática aguda,I00-I02,86,0,0,0,0,0,0,2,10,4,8,4,0,57,2,5,21,1,0,0,0,0,0,1,2,3,6,0,1,8,11,28,23,3,2017,0,0,0,1,0,1,7,10,14,9,16,0,28,58,16,0,1,11,0,0,0,0,0,41,2,4,10,1,0,0,0,0,0,0,0,3,2,0,0,4,4,8,7,0,0,1,2,0,4,0,1,4,7,20,16,3
10167,7,Chiapas,47,Hipertensión arterial&,I10-I15,13392,0,0,0,0,6,49,727,685,1384,811,1625,6,3587,3210,2705,1171,827,0,62,1821,9,932,1083,1293,814,1260,1138,1095,1556,974,1185,1246,816,2017,0,0,0,0,19,42,1298,1163,2203,1197,2173,4,5293,8099,1227,1379,1067,661,277,0,38,637,7,2360,1831,1638,510,550,0,24,1184,2,407,433,493,353,497,452,422,615,414,415,446,346,525,650,800,461,763,686,673,941,560,770,800,470
10168,7,Chiapas,48,Bocio endémico,E01,62,0,0,0,1,1,0,3,1,4,0,0,0,35,1,1,17,3,0,0,5,0,1,6,6,2,2,5,2,4,3,18,11,2,2017,0,0,1,2,9,16,11,3,7,0,3,0,10,52,3,0,0,4,0,0,0,3,0,32,1,1,13,3,0,0,2,0,0,2,3,0,0,0,0,0,1,1,3,0,1,4,3,2,2,5,2,4,2,17,8,2
10169,7,Chiapas,49,Diabetes mellitus no insulinodependiente (Tipo II)#,E11-E14,15311,0,0,0,4,8,23,843,899,1709,967,1286,8,4188,2688,2599,1350,911,0,38,3522,15,1050,1180,1506,996,1720,1398,1358,1643,1069,1187,1311,893,2017,0,0,0,4,18,66,1761,1544,2882,1413,1870,6,5747,9564,1421,1172,1076,722,243,0,20,1088,5,2767,1516,1523,628,668,0,18,2434,10,407,455,605,409,642,535,493,612,372,410,489,318,643,725,901,587,1078,863,865,1031,697,777,822,575
10170,7,Chiapas,504,Fiebre del Oeste del Nilo,A92.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10171,7,Chiapas,51,Enfermedad isquémica del corazón&,I20-I25,820,0,0,0,0,2,7,77,37,101,65,144,2,277,323,164,43,10,0,3,0,0,58,59,100,45,80,63,59,52,85,97,71,51,2017,0,0,0,0,9,3,54,40,69,67,143,0,435,385,156,176,70,24,8,0,1,0,0,121,147,94,19,2,0,2,0,0,34,27,52,20,45,26,31,28,49,54,38,31,24,32,48,25,35,37,28,24,36,43,33,20
10172,7,Chiapas,52,Enfermedad cerebrovascular,"I60-I67, I69",593,0,1,0,0,2,0,22,20,64,41,152,1,276,235,15,52,13,0,2,0,0,36,44,32,29,60,44,45,67,57,44,77,58,2017,1,0,0,0,0,3,37,22,58,42,116,11,303,290,129,133,6,29,5,0,1,0,0,147,102,9,23,8,0,1,0,0,13,26,16,10,33,25,24,36,32,26,37,25,23,18,16,19,27,19,21,31,25,18,40,33
10173,7,Chiapas,54,Asma,"J45, J46",6926,65,559,760,477,209,156,249,101,156,142,230,2,2570,1783,405,1984,150,0,25,0,9,495,458,497,335,453,432,558,827,759,686,978,448,2017,49,523,564,395,241,198,755,185,391,214,304,1,3106,3820,1104,786,175,943,76,0,16,0,6,1466,997,230,1041,74,0,9,0,3,237,224,228,143,205,196,245,337,338,296,444,213,258,234,269,192,248,236,313,490,421,390,534,235
10174,7,Chiapas,57,Intoxicación por plaguicidas,T60,164,0,7,1,1,14,19,36,4,16,5,2,0,135,1,0,2,26,0,0,0,0,8,6,14,9,8,17,18,25,14,19,19,7,2017,0,9,1,1,10,12,18,3,3,1,1,0,105,59,85,0,0,1,19,0,0,0,0,50,1,0,1,7,0,0,0,0,3,3,4,6,7,12,14,16,10,13,12,5,5,3,10,3,1,5,4,9,4,6,7,2
10175,7,Chiapas,58,Intoxicación por ponzoña de animales,"T63, X21, X27, EXCEPTO T63.2",419,4,12,21,14,13,26,51,16,17,4,28,0,61,333,3,5,15,0,0,0,2,273,33,17,6,8,9,6,16,13,12,11,15,2017,3,8,14,12,18,20,55,19,27,18,19,0,206,213,32,162,2,2,7,0,0,0,1,29,171,1,3,8,0,0,0,1,128,16,7,2,2,5,5,11,7,8,5,10,145,17,10,4,6,4,1,5,6,4,6,5
10176,7,Chiapas,59,Infección asintomática por VIH,Z21,381,0,0,1,1,21,71,147,14,13,1,0,0,323,41,10,4,3,0,0,0,0,27,21,28,20,35,48,35,27,65,44,14,17,2017,0,0,0,4,15,20,56,6,11,0,0,0,269,112,225,33,7,3,1,0,0,0,0,98,8,3,1,2,0,0,0,0,19,16,20,12,23,33,23,22,50,31,10,10,8,5,8,8,12,15,12,5,15,13,4,7
10177,7,Chiapas,64,Enfermedad febril exantemática,U97,24,3,4,3,1,0,0,1,0,0,0,0,0,13,9,2,0,0,0,0,0,0,0,3,3,2,4,2,1,1,2,3,1,2,2017,0,7,2,1,0,0,2,0,0,0,0,0,12,12,7,4,1,0,0,0,0,0,0,6,5,1,0,0,0,0,0,0,0,3,1,0,1,1,1,1,1,2,1,0,0,0,2,2,3,1,0,0,1,1,0,2
10178,7,Chiapas,66,Parálisis flácida aguda,U98,26,0,4,2,8,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,3,1,0,2,1,2,1,5,2,6,1,2,2017,1,2,6,3,0,0,0,0,0,0,0,0,14,12,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,1,3,0,2,2,0,0,0,0,1,1,3,1,3,1,0
10179,7,Chiapas,67,Síndrome de inmunodeficiencia adquirida,B20-B24,451,0,2,1,0,14,62,203,21,39,4,6,0,389,23,21,12,6,0,0,0,0,44,42,47,39,52,41,45,41,26,48,21,5,2017,2,0,2,0,6,8,51,6,16,4,4,0,352,99,302,20,16,10,4,0,0,0,0,87,3,5,2,2,0,0,0,0,34,33,31,30,43,31,37,32,20,40,18,3,10,9,16,9,9,10,8,9,6,8,3,2
10180,7,Chiapas,68,Meningoencefalitis amebiana primaria,B60.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10181,7,Chiapas,69,Oncocercosis,B73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10182,7,Chiapas,72,Mal del pinto,A67,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2017,1,0,0,0,0,0,1,0,2,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0
10183,7,Chiapas,73,Lepra,A30,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10184,7,Chiapas,74,Tracoma,A71,3,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2017,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
10185,7,Chiapas,75,Poliomielitis aguda,A80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10186,7,Chiapas,76,Paludismo por Plasmodium falciparum,B50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10187,7,Chiapas,77,Fiebre amarilla,A95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10188,7,Chiapas,78,Peste,A20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10189,7,Chiapas,80,Tifo murino,A75.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10190,7,Chiapas,81,Fiebre manchada,A77.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2017,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
10191,7,Chiapas,82,Difteria,A36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10192,7,Chiapas,83,Tos ferina,A37,26,9,4,0,0,0,0,0,0,0,0,0,0,23,1,1,0,1,0,0,0,0,4,0,4,2,1,3,4,3,3,1,0,1,2017,7,3,0,0,1,1,0,0,1,0,0,0,13,13,11,1,0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,4,2,1,0,2,1,3,0,0,0,4,0,0,0,0,3,2,2,0,1,0,1
10193,7,Chiapas,85,Tétanos,"A34, A35",4,0,0,0,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2017,0,0,1,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10194,7,Chiapas,86,Tétanos neonatal**,A33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10195,7,Chiapas,87,Sarampión,B05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10196,7,Chiapas,88,Encefalitis equina venezolana,A92.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10197,7,Chiapas,89,Dengue grave,A91,52,5,5,4,3,4,1,5,0,2,0,1,0,37,5,4,5,0,0,0,0,1,1,1,0,2,7,5,6,6,13,2,5,4,2017,1,2,8,2,0,1,6,1,1,0,0,0,30,22,21,4,3,2,0,0,0,0,0,16,1,1,3,0,0,0,0,1,1,1,0,0,5,3,3,3,8,1,3,2,0,0,0,2,2,2,3,3,5,1,2,2
